municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 00:00:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 00:10:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 00:20:00.0;0,98;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 00:30:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 00:40:00.0;0,98;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 00:50:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 01:00:00.0;0,98;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 01:10:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 01:20:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 01:30:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 01:40:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 01:50:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 02:00:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 02:10:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 02:20:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 02:30:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 02:40:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 02:50:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 03:00:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 03:10:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 03:20:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 03:30:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 03:40:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 03:50:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 04:00:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 04:10:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 04:20:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 04:30:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 04:40:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 04:50:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 05:00:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 05:10:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 05:20:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 05:30:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 05:40:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 05:50:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 06:00:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 06:10:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 06:20:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 06:30:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 06:40:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 06:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 07:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 07:10:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 07:20:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 07:30:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 07:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 07:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 08:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 08:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 08:20:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 08:30:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 08:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 09:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 10:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 11:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 12:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 13:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 13:30:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 14:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 14:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 14:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 15:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 16:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 17:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 17:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 18:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 19:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 20:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 21:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 21:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 22:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 22:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 22:30:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 22:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 23:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 23:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-07 23:20:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 00:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 01:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 02:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 03:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 04:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 05:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 06:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 07:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 08:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 09:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 10:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 11:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 12:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 13:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 14:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 15:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 16:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 17:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 18:00:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 18:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 18:20:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 18:30:00.0;0,98;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 18:40:00.0;1,37;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 18:50:00.0;1,18;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 19:00:00.0;0,98;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 19:10:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 19:20:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 19:30:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 19:40:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 19:50:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 20:00:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 20:10:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 20:20:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 20:30:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 20:40:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 20:50:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 21:00:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 21:10:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 21:20:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 21:30:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 21:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 21:50:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 22:00:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 22:10:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 22:20:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 22:30:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 22:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 22:50:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 23:00:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 23:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 23:20:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 23:30:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 23:40:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-08 23:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 00:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 00:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 01:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 02:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 03:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 04:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 05:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 06:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 07:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 07:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 08:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 09:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 10:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 11:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 12:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 13:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 14:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 15:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 16:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 17:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 18:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 19:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 20:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 21:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 22:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 22:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 22:50:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 23:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 23:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 23:20:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990405A;SP;Chacara Boa Vista;-45,931;-23,087;2021-03-09 23:30:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 00:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 02:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 03:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 04:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 05:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 06:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 07:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 08:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 09:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 10:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 11:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 12:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 13:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 14:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 16:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 17:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 18:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 19:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 20:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 21:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 22:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-01 23:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 00:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 01:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 02:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 03:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 04:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 05:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 06:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 07:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 08:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 09:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 10:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 11:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 12:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 13:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 14:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 15:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990406A;SP;Altos Vila Paiva;-45,92;-23,143;2021-03-02 16:10:00.0;0,00;
